timestamp,arp_total,arp_request_count,arp_reply_count,req_reply_ratio,gratuitous_arp_count,broadcast_count,packet_rate,request_rate,reply_rate,src_ip_entropy,src_mac_entropy,target_ip_entropy,unique_src_ip_count,unique_src_mac_count,top1_ip_share,digest_sample_count,ip_mac_consistency_score,new_ip_ratio,digests_processed,packets_dropped,cpu_load,ctx_voluntary,ctx_involuntary,mem_rss_bytes,digest_latency_mean_us,digest_latency_max_us,iat_mean_ms,iat_min_ms,iat_std_ms,window_buf_depth,flush_duration_ms,label
2026-05-01T23:00:12,56570,49573,6997,7.0839,0,49573,18849.4043,16517.9692,2331.4351,11.1884,11.2186,1.5903,4450,4529,0.1151,5657,0.0371,0.9607,5657,0,1.38,3,0,102535168,25.66,1293.06,0.5363,-35.6168,1.1229,5657,27.29,1
2026-05-01T23:00:15,63240,50967,12273,4.1524,0,50967,21051.6671,16966.1657,4085.5014,10.2936,10.3206,2.8928,4463,4540,0.2081,6324,0.024,0.9637,6324,0,1.54,3,0,103411712,26.15,5243.71,0.4783,0.0084,0.4742,6324,34.42,1
2026-05-01T23:00:18,50730,46683,4047,11.5324,0,46683,16902.0936,15553.7243,1348.3693,11.4053,11.4388,1.1227,4186,4266,0.082,5073,0.0258,0.9634,5073,0,1.37,4,0,104091648,28.15,1385.65,0.5992,-38.4694,1.1603,5073,23.97,1
2026-05-01T23:00:21,62990,51543,11447,4.5024,0,51543,20986.7528,17172.8878,3813.865,10.496,10.5228,2.6409,4537,4615,0.1899,6299,0.0355,0.972,6299,0,1.54,6,0,104890368,25.11,663.89,0.48,-18.7067,0.671,6299,37.63,1
2026-05-01T23:00:24,55180,49539,5641,8.7804,0,49539,18376.9235,16498.2678,1878.6558,11.2271,11.2551,1.523,4424,4495,0.1105,5518,0.0278,0.9638,5518,0,1.43,3,0,105566208,26.98,1195.88,0.5511,-1.6731,0.7161,5518,29.19,1
2026-05-01T23:00:27,60080,50821,9259,5.4882,0,50821,20011.8505,16927.8005,3084.05,10.9461,10.9769,2.0175,4594,4678,0.1455,6008,0.0255,0.9615,6008,0,1.48,5,0,106364928,25.78,1237.54,0.5039,0.0091,0.4984,6008,33.6,1
2026-05-01T23:00:30,60300,50882,9418,5.4021,0,50882,20078.7642,16942.7476,3136.0166,10.7516,10.7787,2.2949,4568,4645,0.1655,6030,0.0221,0.9615,6030,0,1.51,3,0,107163648,25.66,801.58,0.5031,0.008,0.595,6030,35.21,1
2026-05-01T23:00:33,56030,49141,6889,7.1322,0,49141,18663.3399,16368.6451,2294.6948,11.1135,11.1431,1.693,4420,4497,0.1228,5603,0.0242,0.9613,5603,0,1.45,6,0,107847680,26.84,880.03,0.5428,-42.4195,1.2795,5603,36.43,1
2026-05-01T23:00:36,63570,52500,11070,4.7421,3,52500,21178.1998,17490.2547,3687.9451,10.7602,10.7885,2.352,4739,4821,0.1686,6357,0.0169,0.9652,6357,0,1.56,3,0,108789760,25.28,905.98,0.4785,-1.012,0.5624,6357,26.56,1
2026-05-01T23:00:39,45810,42903,2907,14.7534,0,42903,15249.3624,14281.672,967.6904,11.3402,11.3695,1.0258,3826,3889,0.0757,4581,0.017,0.9566,4581,0,1.29,3,0,109514752,30.81,1439.97,0.6599,-13.9199,0.9146,4581,59.28,1
2026-05-01T23:00:42,58440,48742,9698,5.0255,0,48742,19464.7056,16234.577,3230.1286,10.7339,10.7594,2.2568,4421,4492,0.1632,5844,0.0224,0.9749,5844,0,1.55,3,0,110120960,27.09,534.8,0.5224,-1.819,0.8728,5844,27.37,1
2026-05-01T23:00:45,54170,48214,5956,8.0937,0,48214,18046.2186,16062.0341,1984.1846,11.2678,11.2984,1.4432,4381,4459,0.1049,5417,0.0155,0.9621,5417,0,1.38,5,0,110813184,26.81,601.84,0.5597,-0.1721,0.6058,5417,30.91,1
2026-05-01T23:00:48,64870,52384,12486,4.1951,0,52384,21603.2614,17445.1248,4158.1366,10.4608,10.4913,2.7404,4657,4750,0.1965,6487,0.0174,0.962,6487,0,1.57,5,0,111837184,24.95,593.91,0.4669,-0.2014,0.4876,6487,41.56,1
2026-05-01T23:00:52,47130,43688,3442,12.6889,0,43688,15701.5421,14554.8265,1146.7156,11.4654,11.4916,0.9202,3993,4051,0.0677,4713,0.0163,0.9624,4713,0,1.39,3,0,112537600,29.75,1174.78,0.6442,-24.8725,0.973,4713,21.74,1
2026-05-01T23:00:55,63060,51405,11655,4.4102,0,51405,21008.0592,17125.2662,3882.7931,10.4751,10.5062,2.6657,4531,4621,0.1917,6306,0.0159,0.966,6306,0,1.52,3,0,113270784,25.56,586.85,0.4798,-24.5404,0.6615,6306,52.76,1
2026-05-01T23:00:58,56820,49958,6862,7.2793,0,49958,18930.8617,16644.632,2286.2297,11.0949,11.1253,1.7311,4441,4521,0.1253,5682,0.0158,0.961,5682,0,1.5,3,0,113979392,26.45,833.68,0.5387,0.0077,0.7796,5682,28.14,1
2026-05-01T23:01:01,57370,49608,7752,6.3986,10,184598983,19114.4498,16528.3183,2582.7996,11.1095,11.1433,1.7478,4512,4605,0.1262,5737,0.0122,0.9634,5737,0,1.51,3,0,114757632,27.01,588.64,0.5274,-0.1281,0.5705,5737,40.26,1
2026-05-01T23:01:04,56310,48746,7564,6.4436,0,48746,18759.9528,16239.9691,2519.9837,10.9289,10.9567,1.942,4360,4432,0.1408,5631,0.0154,0.9647,5631,0,1.47,3,0,115548160,25.9,498.54,0.5389,0.0069,0.7084,5631,29.42,1
2026-05-01T23:01:07,57040,49687,7353,6.7565,0,49687,19005.4761,16555.489,2449.9871,10.9627,10.9849,1.946,4469,4527,0.141,5704,0.0175,0.9671,5704,0,1.48,3,0,116326400,26.73,829.57,0.5329,-28.3371,0.9825,5704,26.47,1
2026-05-01T23:01:10,58560,49815,8735,5.7023,10,184599190,19509.0306,16595.6687,2910.0304,10.8993,10.9312,2.0435,4486,4571,0.1475,5856,0.0029,0.9659,5856,0,1.46,3,0,117137408,25.83,544.24,0.5168,-10.1671,0.6681,5856,29.97,1
2026-05-01T23:01:13,56760,49327,7433,6.6353,0,49327,18899.7558,16424.7402,2475.0156,11.0,11.0299,1.8684,4423,4503,0.1353,5676,0.0059,0.9679,5676,0,1.48,3,0,117891072,26.81,1706.94,0.5349,-28.2123,0.9247,5676,34.52,1
2026-05-01T23:01:16,60010,50155,9855,5.0888,0,50155,19980.9116,16699.5938,3281.3178,10.7906,10.8233,2.2272,4543,4636,0.1606,6001,0.0048,0.9657,6001,0,1.48,3,0,118747136,24.92,529.58,0.504,0.0087,0.5115,6001,27.3,1
2026-05-01T23:01:19,53530,47575,5955,7.9877,0,47575,17834.098,15850.1254,1983.9726,11.3051,11.3327,1.3816,4373,4440,0.1005,5353,0.0059,0.9641,5353,0,1.43,3,0,119451648,27.04,1350.39,0.5663,0.0096,0.6244,5353,31.65,1
2026-05-01T23:01:22,63960,52192,11768,4.4347,0,52192,21304.09,17384.3506,3919.7394,10.5294,10.5583,2.6401,4649,4734,0.1896,6396,0.006,0.9712,6396,0,1.54,3,0,120401920,24.84,839.68,0.4745,-18.1779,0.6747,6396,33.34,1
2026-05-01T23:01:25,50550,46240,4300,10.751,10,184595615,16837.3348,15401.748,1432.256,11.4309,11.4627,1.1262,4247,4322,0.0821,5055,0.0047,0.9652,5055,0,1.34,3,0,121147392,27.62,1210.66,0.6011,-38.0018,1.1039,5055,28.89,1
2026-05-01T23:01:28,64265,52141,12114,4.3038,15,369150886,21410.7341,17371.4632,4035.9392,10.5598,10.5801,2.6359,4723,4785,0.1889,6427,0.0085,0.9627,6427,0,1.57,5,0,122007552,24.62,507.97,0.4707,0.0112,0.4719,6427,39.5,1
2026-05-01T23:01:31,50080,46722,3348,13.951,10,184596097,16682.3438,15563.7474,1115.2653,11.6098,11.6362,0.8609,4300,4362,0.0627,5008,0.006,0.9623,5008,0,1.37,3,0,122748928,27.74,568.71,0.6079,-34.2353,1.0135,5008,31.49,1
2026-05-01T23:01:34,62750,51735,11015,4.6964,0,51735,20902.4819,17233.3052,3669.1767,10.6316,10.6625,2.4906,4631,4719,0.179,6275,0.0004,0.9685,6275,0,1.53,4,0,123584512,25.17,656.26,0.4828,-0.4467,0.4651,6275,34.06,1
2026-05-01T23:01:37,55230,48992,6238,7.8525,0,48992,18397.8599,16319.8978,2077.9622,11.1686,11.198,1.5969,4392,4466,0.1159,5523,0.0027,0.9615,5523,0,1.48,3,0,124309504,26.81,702.76,0.549,0.009,0.6299,5523,28.62,1
2026-05-01T23:01:40,60620,50973,9647,5.2833,0,50973,20188.6615,16975.8602,3212.8013,10.8252,10.855,2.2074,4610,4696,0.159,6062,0.0009,0.9633,6062,0,1.48,3,0,125136896,26.13,609.61,0.4994,-15.4877,0.6167,6062,34.42,1
2026-05-01T23:01:43,53028,48102,4920,9.7748,11,184597475,17667.1937,16026.0118,1639.1829,11.3663,11.3893,1.3007,4390,4447,0.0945,5303,0.0057,0.9595,5303,0,1.4,3,0,125874176,26.63,558.58,0.5729,-0.3063,0.7437,5303,27.11,1
2026-05-01T23:01:46,61050,50691,10359,4.893,0,50691,20335.7376,16885.1576,3450.5799,10.8184,10.8446,2.2232,4624,4700,0.16,6105,0.0026,0.9624,6105,0,1.54,3,0,126750720,25.16,530.43,0.4955,-0.1389,0.5254,6105,35.2,1
2026-05-01T23:01:49,49910,46004,3906,11.7748,0,46004,16626.7814,15325.5551,1301.2264,11.4748,11.5114,1.0436,4229,4315,0.0763,4991,-0.0026,0.9617,4991,0,1.34,3,1,127467520,28.07,783.33,0.6078,-1.7825,0.6969,4991,24.17,1
2026-05-01T23:01:52,62340,51081,11249,4.5405,13,184600456,20768.5601,17017.6262,3747.6024,10.6033,10.6305,2.5212,4609,4683,0.1814,6234,0.0033,0.9698,6234,0,1.54,10,0,128323584,25.39,553.18,0.4857,-10.7466,0.6294,6234,28.55,1
2026-05-01T23:01:55,56200,48636,7564,6.4291,0,48636,18724.9686,16204.7611,2520.2075,10.9909,11.0216,1.8508,4360,4442,0.1342,5620,-0.003,0.9642,5620,0,1.46,10,0,129032192,26.33,623.59,0.5397,0.0095,0.647,5620,30.62,1
2026-05-01T23:01:58,58160,49448,8712,5.6752,0,49448,19371.0626,16469.4,2901.6626,10.7579,10.7893,2.222,4426,4510,0.1608,5816,-0.0002,0.9557,5816,0,1.48,3,0,129794048,26.85,2348.46,0.5207,-23.1803,0.8489,5816,33.4,1
2026-05-01T23:02:01,59390,49953,9437,5.2928,0,49953,19788.349,16644.004,3144.345,10.8404,10.8676,2.1488,4530,4605,0.1551,5939,-0.0009,0.9614,5939,0,1.51,6,0,130621440,25.48,1238.55,0.5101,-0.1746,0.6017,5939,36.96,1
2026-05-01T23:02:04,54450,48249,6201,7.7796,0,48249,18142.2272,16076.1124,2066.1148,11.2417,11.2686,1.4869,4391,4459,0.108,5445,0.0009,0.9654,5445,0,1.4,7,0,131301376,27.04,2145.19,0.5575,-2.1245,0.624,5445,34.56,1
2026-05-01T23:02:07,65090,52126,12964,4.0205,0,52126,21686.1225,17366.8893,4319.2333,10.4915,10.5226,2.6859,4638,4733,0.1927,6509,-0.0084,0.9683,6509,0,1.56,3,0,132329472,24.51,672.92,0.4672,-0.5691,0.5061,6509,30.35,1
2026-05-01T23:02:10,50870,47361,3509,13.4932,0,47361,16950.8578,15781.5919,1169.266,11.6317,11.6618,0.824,4321,4393,0.0602,5087,0.0025,0.96,5087,0,1.38,3,0,133046272,26.7,1344.97,0.5945,0.0081,0.6995,5087,25.26,1
2026-05-01T23:02:14,62960,51586,11374,4.535,0,51586,20976.9558,17187.3768,3789.579,10.631,10.6609,2.4789,4611,4697,0.1782,6296,-0.0037,0.9677,6296,0,1.54,3,0,133832704,25.78,655.69,0.4816,0.0088,0.4514,6296,35.15,1
2026-05-01T23:02:17,55280,48782,6488,7.5176,10,184598157,18412.9918,16248.5993,2161.0617,11.155,11.1897,1.6352,4415,4505,0.1185,5528,-0.0075,0.9631,5528,0,1.48,5,0,134512640,27.88,1972.48,0.5474,-25.2856,0.9354,5528,27.75,1
2026-05-01T23:02:20,58780,49945,8835,5.6524,0,49945,19584.3325,16640.6854,2943.6471,10.9171,10.9486,2.0177,4493,4581,0.1458,5878,-0.0098,0.9655,5878,0,1.46,3,0,135254016,26.73,1340.1,0.515,-19.533,0.7043,5878,35.13,1
2026-05-01T23:02:23,55860,48843,7017,6.9597,0,48843,18611.6326,16273.6837,2337.9489,11.1128,11.1423,1.7011,4425,4503,0.1233,5586,-0.0056,0.9677,5586,0,1.43,3,0,135946240,26.39,1579.9,0.5441,-0.1057,0.606,5586,39.44,1
2026-05-01T23:02:26,57070,49146,7924,6.2014,0,49146,19006.1245,16367.1806,2638.9439,10.8233,10.8529,2.0887,4346,4425,0.1514,5707,-0.0062,0.9613,5707,0,1.47,3,0,136708096,26.13,774.12,0.5314,0.0079,0.5907,5707,33.21,1
2026-05-01T23:02:29,63708,52621,11081,4.7483,8,184601994,21216.4982,17524.2254,3690.2746,10.6523,10.6852,2.4914,4701,4798,0.1786,6371,-0.0104,0.9664,6371,0,1.53,5,0,137609216,24.94,846.21,0.476,-31.3417,0.7804,6371,33.7,1
2026-05-01T23:02:32,50990,46321,4669,9.9188,0,46321,16989.8426,15434.1341,1555.7085,11.401,11.4274,1.1951,4286,4350,0.0873,5099,-0.0012,0.9617,5099,0,1.38,3,0,138313728,27.95,1408.58,0.5957,-0.1776,0.6559,5099,27.41,1
2026-05-01T23:02:35,63290,51310,11980,4.2826,0,51310,21088.9554,17097.0817,3991.8737,10.5274,10.557,2.6447,4646,4733,0.1901,6329,-0.0093,0.9595,6329,0,1.54,3,0,139079680,25.04,951.62,0.4778,-24.3746,0.6564,6329,30.78,1
2026-05-01T23:02:38,50240,46603,3637,12.8101,0,46603,16732.5763,15521.263,1211.3133,11.5826,11.6134,0.872,4257,4329,0.0637,5024,-0.0063,0.9603,5024,0,1.34,6,0,139767808,27.97,1100.28,0.6044,-29.9211,1.126,5024,34.04,1
2026-05-01T23:02:41,62180,51493,10687,4.8178,0,51493,20717.3806,17156.6433,3560.7373,10.6513,10.6786,2.4479,4598,4677,0.1761,6218,-0.0054,0.9678,6218,0,1.53,4,0,140517376,25.83,591.75,0.4887,0.0072,0.5167,6218,27.76,1
2026-05-01T23:02:44,51150,47801,3349,14.269,0,47801,17041.1306,15925.378,1115.7526,11.6037,11.633,0.9063,4371,4441,0.0661,5115,-0.0055,0.9668,5115,0,1.38,5,0,141201408,28.2,1268.38,0.5926,-1.2107,0.6654,5115,29.92,1
2026-05-01T23:02:47,63000,51313,11687,4.3902,3,51313,20985.8737,17092.8276,3893.0461,10.5597,10.586,2.5656,4578,4653,0.1844,6300,-0.0063,0.9651,6300,0,1.54,3,0,142041088,25.12,509.71,0.4805,-0.6241,0.4459,6300,29.71,1
2026-05-01T23:02:50,51420,47477,3943,12.0378,0,47477,17130.4647,15816.8626,1313.6021,11.3852,11.4095,0.9943,3963,4019,0.0725,5142,-0.0043,0.9591,5142,0,1.43,3,0,142696448,28.1,2325.7,0.5902,-34.7882,1.0507,5142,29.33,1
2026-05-01T23:02:53,63130,52214,10916,4.7828,0,52214,21033.4275,17396.4737,3636.9538,10.6652,10.6941,2.3959,4546,4626,0.172,6313,-0.0084,0.9659,6313,0,1.51,3,0,143425536,24.15,647.03,0.4799,-28.5715,0.8954,6313,29.1,1
2026-05-01T23:02:56,50720,47104,3616,13.0229,0,47104,16894.4781,15690.0137,1204.4644,11.4877,11.5222,1.0096,4227,4307,0.0737,5072,-0.0104,0.9605,5072,0,1.34,3,0,144089088,27.25,1127.2,0.5987,-0.571,0.7038,5072,29.56,1
2026-05-01T23:02:59,63060,52200,10860,4.8062,0,52200,21010.9647,17392.5207,3618.444,10.7163,10.7418,2.3901,4680,4755,0.1716,6306,-0.0071,0.9603,6306,0,1.53,3,0,144859136,25.09,799.93,0.4803,0.0116,0.412,6306,30.15,1
2026-05-01T23:03:02,50790,47307,3483,13.5784,0,47307,16922.22,15761.7535,1160.4665,11.4417,11.4716,1.105,4251,4322,0.0807,5079,-0.0073,0.9631,5079,0,1.38,3,0,145530880,28.02,786.35,0.5963,0.0075,0.6763,5079,27.93,1
2026-05-01T23:03:05,63090,52475,10615,4.943,0,52475,21017.3474,17481.1429,3536.2045,10.7348,10.761,2.3507,4655,4733,0.1688,6309,-0.0086,0.9693,6309,0,1.53,3,0,146337792,24.89,548.8,0.4802,-0.5172,0.5003,6309,28.48,1
2026-05-01T23:03:08,54400,49101,5299,9.2643,0,49101,18123.5823,16358.1988,1765.3835,11.3335,11.3596,1.3777,4452,4517,0.1,5440,-0.0052,0.9614,5440,0,1.4,3,0,146989056,27.08,1484.29,0.5582,0.0106,0.6229,5440,29.18,1
2026-05-01T23:03:11,62280,51694,10576,4.8874,10,184601069,20749.0623,17222.2547,3523.476,10.7634,10.791,2.3187,4662,4745,0.1665,6228,-0.0071,0.9584,6228,0,1.57,4,0,147783680,25.71,830.2,0.4862,-27.4469,0.8096,6228,32.84,1
2026-05-01T23:03:14,56980,50184,6796,7.3833,0,50184,18973.8949,16710.88,2263.0149,11.1931,11.2201,1.6445,4562,4634,0.119,5698,-0.0083,0.9612,5698,0,1.43,3,0,148422656,25.83,930.88,0.5331,0.007,0.595,5698,28.39,1
2026-05-01T23:03:17,58280,50325,7955,6.3254,0,50325,19417.2365,16766.857,2650.3795,11.0034,11.0389,1.9143,4543,4634,0.1383,5828,-0.0119,0.965,5828,0,1.48,3,0,149143552,26.34,1139.87,0.5204,-32.243,0.9499,5828,29.65,1
2026-05-01T23:03:20,54390,48001,6389,7.5119,0,48001,18123.2306,15994.3591,2128.8715,11.1393,11.1762,1.6188,4339,4433,0.1177,5439,-0.0145,0.9661,5439,0,1.43,6,0,149794816,26.61,1934.55,0.5578,0.0068,0.6093,5439,26.63,1
2026-05-01T23:03:23,60220,51597,8623,5.983,0,51597,20063.8092,17190.8397,2872.9696,10.983,11.0125,2.0128,4687,4770,0.145,6022,-0.0092,0.971,6022,0,1.48,3,0,150597632,25.07,577.29,0.5027,-17.2516,0.6678,6022,32.2,1
2026-05-01T23:03:26,60450,50965,9485,5.3727,3,50965,20135.0814,16975.7556,3159.3258,10.8267,10.8555,2.1866,4574,4654,0.1575,6045,-0.0083,0.9602,6045,0,1.53,3,0,151379968,26.48,910.37,0.5013,-29.6094,0.8007,6045,30.0,1
2026-05-01T23:03:29,54660,48905,5755,8.4964,0,48905,18203.7029,16287.0855,1916.6175,11.3694,11.3999,1.3318,4476,4554,0.0966,5466,-0.0096,0.9627,5466,0,1.43,3,0,151990272,26.81,546.44,0.5553,-18.2598,0.8706,5466,35.05,1
2026-05-01T23:03:32,64740,52626,12114,4.3439,0,52626,21571.9047,17535.4195,4036.4852,10.3303,10.3582,2.8994,4603,4685,0.2082,6474,-0.0137,0.9639,6474,0,1.57,3,0,152936448,24.74,531.34,0.4695,-0.8582,0.53,6474,27.53,1
2026-05-01T23:03:35,51990,47975,4015,11.946,0,47975,17316.5326,15979.2393,1337.2933,11.4659,11.4948,1.1322,4369,4441,0.0825,5199,-0.0112,0.9648,5199,0,1.38,3,0,153530368,27.93,3286.14,0.5821,0.0065,0.7172,5199,28.36,1
2026-05-01T23:03:39,63480,51378,12102,4.2451,0,51378,21150.2257,17118.0891,4032.1366,10.5192,10.5465,2.62,4569,4651,0.1882,6348,-0.012,0.965,6348,0,1.53,3,0,154230784,25.23,659.0,0.4782,-28.4795,0.9109,6348,46.84,1
2026-05-01T23:03:42,55250,49187,6063,8.1113,0,49187,18405.0952,16385.365,2019.7302,11.2319,11.265,1.5202,4431,4517,0.1102,5525,-0.0138,0.9664,5525,0,1.47,3,0,154865664,26.55,954.92,0.5514,0.007,0.7163,5525,26.99,1
2026-05-01T23:03:45,60470,51128,9342,5.4723,0,51128,20145.5027,17033.2275,3112.2753,10.8145,10.8486,2.1966,4558,4653,0.1583,6047,-0.0167,0.9686,6047,0,1.51,3,0,155582464,25.81,781.67,0.5003,-0.1189,0.4557,6047,35.43,1
2026-05-01T23:03:48,55240,48563,6677,7.2721,0,48563,18404.3951,16179.8088,2224.5863,11.0956,11.1292,1.6933,4363,4447,0.1229,5524,-0.0138,0.9613,5524,0,1.43,4,0,156172288,26.2,544.24,0.5489,0.0087,0.6227,5524,34.12,1
2026-05-01T23:03:51,59390,50231,9159,5.4837,0,50231,19781.2368,16730.6163,3050.6204,10.7469,10.7741,2.2478,4452,4528,0.1623,5939,-0.0106,0.9659,5939,0,1.48,7,0,156897280,26.85,1188.58,0.5117,0.0081,0.5823,5939,34.14,1
2026-05-01T23:03:54,55500,49033,6467,7.5809,0,49033,18489.2323,16334.8203,2154.412,11.1713,11.2073,1.5875,4386,4480,0.1151,5550,-0.0171,0.9619,5550,0,1.48,3,0,157462528,26.33,1037.84,0.5463,-1.1749,0.6497,5550,26.84,1
2026-05-01T23:03:57,59340,50710,8630,5.8753,0,50710,19768.368,16893.393,2874.975,10.9528,10.989,1.9839,4537,4636,0.1431,5934,-0.0161,0.9639,5934,0,1.43,4,2,158228480,25.35,1077.57,0.5108,0.0096,0.5173,5934,41.29,1
2026-05-01T23:04:00,57130,49666,7464,6.6532,0,49666,19032.0438,16545.5188,2486.525,11.0235,11.0506,1.8381,4438,4510,0.133,5713,-0.0115,0.966,5713,0,1.47,3,0,158859264,25.51,784.95,0.5323,-34.359,0.9541,5713,32.48,1
2026-05-01T23:04:03,57590,50193,7397,6.7847,0,50193,19173.0107,16710.3825,2462.6282,11.0491,11.0762,1.8209,4483,4555,0.1316,5759,-0.0127,0.9692,5759,0,1.46,3,0,159514624,26.65,578.95,0.5274,-25.3449,0.9336,5759,29.59,1
2026-05-01T23:04:06,56430,49326,7104,6.9424,0,49326,18801.0633,16434.1884,2366.875,11.0186,11.0496,1.8316,4406,4488,0.1327,5643,-0.0129,0.9576,5643,0,1.46,6,0,160149504,26.33,1021.73,0.5378,-35.4029,1.1214,5643,29.5,1
2026-05-01T23:04:09,58570,50608,7962,6.3554,3,50608,19515.0979,16862.2175,2652.8805,11.1579,11.1845,1.7371,4649,4723,0.1253,5857,-0.0095,0.9587,5857,0,1.48,3,0,160858112,25.99,1163.68,0.5179,-37.2893,1.103,5857,32.09,1
2026-05-01T23:04:12,53199,46651,6540,7.1321,9,184596025,17719.2602,15538.2847,2178.3109,11.0551,11.0826,1.712,4255,4324,0.1246,5320,-0.0108,0.9629,5320,0,1.45,3,0,161431552,27.5,790.04,0.5689,-19.6085,0.7755,5320,48.16,1
2026-05-01T23:04:15,57870,50592,7278,6.9504,0,50592,19278.0804,16853.5795,2424.5009,11.11,11.1357,1.77,4566,4636,0.1279,5787,-0.0116,0.9612,5787,0,1.47,3,0,162127872,26.75,2210.36,0.5271,-37.2109,1.2582,5787,31.66,1
2026-05-01T23:04:18,55400,49167,6233,7.8869,0,49167,18448.3414,16372.7364,2075.6049,11.2091,11.2438,1.5685,4450,4541,0.1137,5540,-0.0162,0.9661,5540,0,1.4,3,0,162717696,27.14,2402.67,0.5483,-35.2958,1.0442,5540,30.59,1
2026-05-01T23:04:21,59300,50050,9250,5.4102,0,50050,19756.3888,16674.6587,3081.7301,10.8846,10.9101,2.1034,4569,4637,0.1518,5930,-0.0083,0.9619,5930,0,1.51,4,0,163450880,26.06,573.92,0.5106,-26.7797,0.9005,5930,33.3,1
2026-05-01T23:04:24,61880,52164,9716,5.3683,0,52164,20615.5634,17378.6401,3236.9233,10.9042,10.9343,2.1394,4718,4805,0.1537,6188,-0.0142,0.9655,6188,0,1.51,3,0,164159488,25.19,1470.95,0.4918,-0.1014,0.5186,6188,32.56,1
2026-05-01T23:04:27,54040,48820,5220,9.3507,3,48820,18002.5157,16263.5607,1738.9551,11.2774,11.3114,1.4315,4389,4475,0.104,5404,-0.0159,0.9615,5404,0,1.43,4,0,164716544,26.76,538.17,0.5604,-1.0612,0.5701,5404,30.12,1
2026-05-01T23:04:30,65840,52665,13175,3.997,3,52665,21935.3999,17545.9878,4389.4121,10.4846,10.5139,2.7389,4735,4824,0.1961,6584,-0.015,0.9635,6584,0,1.57,3,0,165494784,24.31,516.3,0.4609,0.01,0.4376,6584,31.04,1
2026-05-01T23:04:33,53730,47907,5823,8.2258,0,47907,17902.1621,15962.0116,1940.1506,11.2519,11.2828,1.4588,4362,4436,0.1061,5373,-0.014,0.9635,5373,0,1.43,5,0,166060032,27.04,3805.51,0.5644,-32.0213,1.0291,5373,29.38,1
2026-05-01T23:04:36,62030,51438,10592,4.8558,3,51438,20664.9472,17136.2817,3528.6655,10.6645,10.6925,2.4364,4616,4695,0.1752,6203,-0.0132,0.9664,6203,0,1.51,3,0,166629376,24.96,503.36,0.4885,-29.1096,0.7468,6203,41.02,1
2026-05-01T23:04:39,52060,47933,4127,11.6117,3,47933,17335.4536,15961.2043,1374.2493,11.4599,11.4938,1.1155,4332,4413,0.0813,5206,-0.015,0.9642,5206,0,1.43,3,0,167149568,27.27,568.7,0.5849,-37.5145,1.2363,5206,28.51,1
2026-05-01T23:04:42,62380,51888,10492,4.945,3,51888,20778.7354,17283.8574,3494.878,10.8292,10.8594,2.2367,4697,4785,0.1606,6238,-0.0138,0.9647,6238,0,1.51,8,0,167858176,26.12,2023.65,0.4863,-27.0945,0.785,6238,34.93,1
2026-05-01T23:04:45,51040,46950,4090,11.4764,0,46950,17004.1981,15641.5968,1362.6013,11.4572,11.4877,1.1055,4294,4367,0.0807,5104,-0.0137,0.9641,5104,0,1.43,3,0,168382464,27.21,581.78,0.5934,-0.1779,0.644,5104,31.78,1
2026-05-01T23:04:48,62280,51665,10615,4.8667,0,51665,20753.2345,17216.0543,3537.1802,10.8027,10.8318,2.2795,4707,4791,0.1638,6228,-0.0157,0.9664,6228,0,1.51,3,0,169033728,25.5,561.65,0.4866,0.0103,0.5337,6228,35.22,1
2026-05-01T23:04:51,57080,49007,8073,6.0697,0,49007,18993.3786,16307.0866,2686.292,10.9116,10.9398,1.9904,4408,4484,0.1442,5708,-0.0147,0.9608,5708,0,1.47,3,0,169566208,26.3,519.65,0.532,0.0087,0.6043,5708,27.57,1
2026-05-01T23:04:55,56930,49479,7451,6.6397,0,49479,18953.3781,16472.7594,2480.6187,11.0608,11.0908,1.7915,4456,4537,0.1296,5693,-0.0148,0.9641,5693,0,1.46,3,0,170106880,26.63,2001.95,0.5317,-0.1148,0.5681,5693,35.69,1
2026-05-01T23:04:58,62270,51378,10892,4.7166,0,51378,20715.7058,17092.2038,3623.502,10.6097,10.6325,2.4941,4568,4635,0.1794,6227,-0.0103,0.9643,6227,0,1.53,3,0,170807296,25.72,811.58,0.4889,0.0073,0.577,6227,33.67,1
2026-05-01T23:05:01,51850,47058,4792,9.8181,0,47058,17272.7895,15676.4306,1596.3589,11.3499,11.3802,1.2722,4290,4363,0.0928,5185,-0.0131,0.9601,5185,0,1.43,7,0,171315200,27.11,900.49,0.5862,0.0075,0.8295,5185,28.31,1
2026-05-01T23:05:04,64357,52032,12311,4.2261,17,369150779,21443.1514,17336.5765,4101.9102,10.5859,10.6141,2.5812,4692,4775,0.1849,6436,-0.0171,0.9636,6436,0,1.51,3,0,171974656,24.85,518.44,0.4712,0.0083,0.4489,6436,39.55,1
2026-05-01T23:05:07,49420,46657,2763,16.8802,0,46657,16463.6995,15543.2381,920.4614,11.6453,11.6754,0.7494,4229,4299,0.0548,4942,-0.0128,0.9629,4942,0,1.4,4,0,172466176,27.63,614.77,0.6158,-33.853,1.0257,4942,29.85,1
2026-05-01T23:05:10,64850,52959,11891,4.4533,0,52959,21607.1123,17645.1975,3961.9148,10.658,10.6896,2.4939,4742,4834,0.1787,6485,-0.0162,0.9648,6485,0,1.57,3,0,173109248,24.95,856.73,0.4679,-0.2504,0.4523,6485,38.11,1
